time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-22.3550036243,-14.9838582118,82.4232613693,4.5541422851,1.37160085713,0.0,-23.4349610642,-16.6228197959,16.0050949001,-1.19367850796,0.871306102655,0.0,899.61788232,-900.728357383,-900.217707765,900.529008126
3.3000000000000025,-23.7904794924,-15.9810134014,83.3520357156,4.48935762527,1.44033786381,0.0,-24.411701006,-16.5989940991,14.9576692267,-1.16622243753,0.914557612926,0.0,899.065149432,-900.476025233,-899.778776281,900.899620152
3.3600000000000025,-25.2839760184,-16.9733440581,84.2188586558,4.41947303631,1.51465350875,0.0,-25.369058374,-16.4615122727,13.9421622954,-1.1639569454,0.96166741472,0.0,898.940265039,-900.546585431,-899.875576016,900.004856449
3.4200000000000026,-26.8342522319,-17.9540388131,85.026083428,4.35098499966,1.58406697122,0.0,-26.3017517869,-16.2132770497,12.973196263,-1.15238628694,0.997971656054,0.0,899.272509265,-900.481433523,-899.294344346,899.81079955
3.4800000000000026,-28.439334804,-18.916920545,85.7768951337,4.28219676313,1.64873919208,0.0,-27.1939051114,-15.8702797715,12.0632071544,-1.14696445441,1.02078120059,0.0,899.451802417,-900.142574924,-899.209307546,899.493943659
3.5400000000000027,-30.0965052314,-19.8567658939,86.4751336318,4.21368640832,1.71656908753,0.0,-28.0380448608,-15.4462413097,11.222718161,-1.14198496279,1.04770682356,0.0,899.160700542,-900.038877291,-899.499691768,899.779092793
3.6000000000000028,-31.8028791277,-20.7688947068,87.1253590617,4.14519880065,1.78660027202,0.0,-28.8339187044,-14.9475116136,10.4645891177,-1.14547099391,1.07585446676,0.0,899.149985987,-900.103666421,-899.637320654,899.580986372
3.660000000000003,-33.5556097837,-21.6490189106,87.7329031513,4.07650659747,1.86144985927,0.0,-29.583630033,-14.3798729866,9.80232004796,-1.14427659399,1.10982064891,0.0,899.430494272,-900.650909562,-899.659676249,899.793265545
3.720000000000003,-35.3518516991,-22.4932216749,88.3039042317,4.0081966429,1.92975719448,0.0,-30.2824720393,-13.7536696785,9.24657335454,-1.13892583363,1.12302303028,0.0,899.680688522,-900.091290294,-899.621037239,899.927422889
3.780000000000003,-37.1882575927,-23.2986496249,88.844778107,3.94047737959,1.99739992052,0.0,-30.9221427041,-13.0892521576,8.79895956933,-1.13145110488,1.12754545907,0.0,899.737931684,-899.807669961,-899.622962096,900.024662429
